0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
7224,5489,6321,3386,3615,13077,3159,2272,3872,4303,4098,7225,2738,9630,4094,4745,4531,6913,6335,5493,2273,5772,4093,6348,4318,1827,4561,4971,15111,7231,4976,4308,4762,5241,4307,4523,835,1225,2951,2290,4988,5244,4545,4979,6929,4315,1397,13638,7525,6624,6041
7225,1827,4976,6624,6906,3872,4303,3386,2738,3615,6913,4523,13077,5766,9630,4098,2042,3158,3159,8177,4979,7224,9313,2272,4091,9309,7537,6032,7850,10358,4093,8160,4103,7855,2947,8463,9040,4108,4974,4308,10792,10765,7853,6625,6321,4096,5491,5219,4527,7231,6319
6913,7225,13077,9630,4976,3615,4303,3386,4098,3872,15111,6906,6321,6624,7224,1827,3159,2272,10358,5489,2042,2738,2273,5766,4523,4979,4091,3158,9309,2737,4093,4108,6325,9313,972,10765,3389,4561,7221,4750,4308,4096,6947,5772,5219,3185,6335,8177,1225,1824,5491
6321,5489,7224,9630,3615,3159,3386,2273,10358,6913,4561,2272,15111,6041,3872,4303,7225,5020,4128,4762,972,4098,835,2951,13077,4318,6348,6325,4976,3193,4108,4330,2744,4775,3624,1225,7913,2738,4308,6335,5241,5770,897,2525,6651,5006,4531,2739,2971,4988,1827
5766,4523,3872,4103,4976,6624,7855,2738,3158,5483,5219,4527,8160,2042,3379,7850,7231,7225,6620,6625,1216,6939,8177,7537,4974,9313,8463,14163,9022,4303,6906,8466,5484,4093,4979,18907,14147,3386,1822,7518,4745,8161,6032,15119,10765,6940,12545,5497,8744,14675,3161
5489,6321,7224,2273,2272,3615,3386,3159,4098,4762,972,835,15111,6913,9630,3193,1842,2739,4561,3385,2290,13077,2525,4303,5249,7225,1397,3872,6348,4744,6041,6069,1827,7248,2958,2971,4094,6325,4330,2951,4531,1390,4128,3643,10358,6662,4775,4534,2291,5519,1825
27366,28057,28050,28073,27270,27319,28082,28111,28151,28112,25364,28257,29773,28105,28102,28960,28133,28858,26609,22735,28108,28037,28915,27453,25949,26570,28212,28253,28894,28040,28085,27349,27258,28120,22796,28946,28152,28941,26545,28854,27425,28200,28071,28281,28113,26579,28245,26475,26517,25843,25933
20971,18876,19857,19342,17961,19852,20970,18872,18869,19351,22234,21581,20398,20989,21652,20372,19387,17958,20414,18889,18870,20983,26530,21592,17952,18886,21579,26505,22780,28244,17943,28212,28937,23932,16075,23284,23319,21602,19942,20479,19899,18918,20395,18861,20411,28089,16549,21601,22211,17960,27360
20376,20372,19844,22211,20954,15109,18861,26561,21592,20961,23298,20362,23279,18872,18889,14662,19850,22234,19849,19334,18918,23849,9634,27342,19924,20414,18436,30827,12574,28130,26468,16523,23933,22200,26630,28904,29055,25034,20955,20411,23270,17011,22726,25044,17029,16522,18399,19337,30816,28229,20989
27368,27246,27345,25745,25238,25190,22786,27417,29005,29784,26450,27362,25997,28228,21075,25843,27392,25753,26475,21742,25160,21701,24517,27319,24659,30780,25089,29815,27315,21743,31786,25893,23983,26491,28108,28243,22246,21616,20398,23319,26619,26464,18417,28915,18919,19374,29882,27258,19906,27341,23293
4098,3386,4303,3615,3159,7225,2738,4307,4976,7224,13077,3872,2272,6913,4091,2042,5489,4093,4523,4979,5766,6624,4308,9630,6906,6911,3158,6319,5493,4744,6321,8177,1827,4094,3613,3389,4528,10792,6917,3382,3886,1221,4974,4108,3384,2737,10765,6625,9309,2290,4531
3872,2738,5766,4523,4976,3158,4303,3386,4745,7225,4093,2042,7855,4103,3615,7231,5501,6335,13077,3624,6624,3389,4527,5772,1216,7537,5241,5219,7534,7224,3159,3388,8177,4098,6939,4091,4108,9630,4979,1822,4308,6913,6906,5484,6351,5483,6925,6625,4775,4545,2946
3615,2272,3159,3386,4303,4098,7225,3872,7224,13077,2738,6321,5489,9630,6913,1827,4976,4561,2042,10358,2273,4093,972,3193,6906,4307,15111,4523,6624,3158,4091,3388,3624,5766,4745,3382,4997,4094,4545,4318,7248,2293,4308,3389,4762,2946,4744,4108,3396,1225,4315
3385,5489,6321,3615,5232,3159,3386,2273,4303,2272,7224,1390,3185,4769,4995,6043,6913,15111,3382,2737,4098,9630,2739,2525,835,972,3632,3627,10358,4765,2271,3619,4740,2501,4561,2291,5220,4744,4750,7225,1827,3872,4091,3613,8772,9667,1823,9056,7251,4325,1842
3386,4303,4098,3615,3159,3872,4523,2738,7225,4091,6906,7224,3158,6624,4093,4308,4979,4976,2042,13077,2272,5489,9630,6913,5766,1827,6321,9309,4108,4762,4531,4307,8177,3382,4542,2946,6319,4984,1824,2513,7537,3161,3388,2734,2268,4527,3613,4318,1822,2951,3391
2738,2042,3872,5766,4523,3158,3386,7225,3388,4303,3159,4976,4093,2272,6624,4098,1822,3615,6906,6940,1824,4091,3161,3389,5219,4745,4527,1216,9309,7855,7537,8177,5501,7231,4108,4979,4103,2513,5229,2268,5241,6335,13077,2734,4528,3624,7224,2052,6625,5484,1827
2272,3615,2273,3159,972,1827,2738,5489,4303,3386,7224,13077,4098,9630,7225,6321,2042,835,6913,3872,4976,15111,4744,10358,4561,6624,2951,3158,1842,4971,1825,4531,3388,2739,4318,4091,4093,3613,6335,4979,1225,4523,1230,4307,2971,6039,2946,6906,4094,4984,6325
2273,2272,5489,972,1827,6321,3615,3159,7224,6913,9630,835,1825,15111,4561,3386,7225,4098,13077,4303,10358,10004,4544,1390,4762,4531,2958,715,2738,4971,6041,2954,11611,4530,3385,2283,2946,4330,4744,3872,1220,18962,6325,4091,3618,2739,3382,2292,4975,2499,3158
1827,7225,2272,2042,3386,3615,2273,3159,4303,2738,6906,6913,9630,4976,7224,6624,13077,3872,4098,3158,5489,4979,4091,835,4523,4308,5766,2959,4531,972,6321,2268,10358,1220,4093,3396,17499,2737,4307,9313,9309,1824,1221,4740,6319,10765,1390,1225,3382,4561,6625
972,835,2272,2273,5489,9630,3615,671,6321,4318,7224,4561,2951,897,2745,3159,13077,644,1827,6913,4750,6041,6039,1825,1093,3633,15111,5020,723,6335,2971,3872,4303,7225,4098,1229,643,4316,9358,4766,1842,1225,4533,3887,4308,905,831,2738,4549,3386,974
835,972,5489,2272,13077,6321,2273,7224,723,4318,6662,3159,3633,1827,8733,4098,6041,3386,4128,3872,2951,3615,10824,7869,2738,1230,9630,2290,1842,1825,2739,644,547,15111,4330,4323,4976,6039,1225,9646,2971,1398,2045,771,1220,4303,7225,13709,8159,4315,1229
27372,29900,26468,23298,31878,29810,30827,29954,26568,25044,26646,28048,27471,28169,32896,30963,25934,26630,30810,27383,29034,20430,20376,25990,27343,29055,20961,26659,28073,29947,27412,29855,25034,30969,28201,27234,25935,31903,27337,28851,20372,22854,27425,32889,23270,18436,28858,28879,26561,24400,26489
26714,27244,31043,27335,26505,32959,26592,29872,30951,29213,26568,32801,28860,30816,31813,26611,20414,30902,28212,28084,22234,25060,17964,32953,27234,29930,29028,18861,34008,28889,25739,36718,27471,32826,16523,19849,28130,29927,25298,17013,31907,26538,32936,26584,23270,25837,29034,32842,23280,29844,20362
27375,27400,23405,27452,23312,28047,23320,22743,28254,22795,27407,23983,27431,29041,28230,23961,21593,26608,23887,28882,21639,26621,27451,27348,18887,25086,23324,17479,25990,27273,20983,28168,22240,28051,21596,27258,31852,22829,23938,23298,27233,30964,22769,22859,18409,30778,28890,27445,22802,28096,29009
27376,26454,23359,22253,28313,18890,28088,30027,22855,30175,26798,27273,30958,20413,21027,22223,27381,17977,14156,22324,29020,27372,38272,30916,26576,22264,36719,35407,26608,24528,26002,28163,18452,30879,38250,27439,24429,23326,29003,30940,23348,29949,33037,29001,16579,25848,21119,29054,13102,27289,32808
15112,14664,13075,20493,12064,17021,14665,13629,17032,17483,7869,11157,2277,12556,18487,8477,20450,17071,11609,19875,9641,17516,11632,20415,18406,21783,17972,10032,17944,16521,8174,9328,17521,2739,9051,12541,17940,23822,19344,4330,13684,13631,15117,6055,15636,17974,19435,1093,20990,14679,11626
14664,15112,12556,17021,19875,17032,17500,14672,11612,17944,9315,17972,12055,13629,7869,12546,8738,16090,17071,8481,16078,20536,15104,6911,17483,15117,17499,10360,16542,17940,19873,17492,13638,12064,14665,20415,4303,19344,11609,14205,18406,18401,14175,14679,12553,11626,16540,12541,16521,16071,20990
17023,16076,18890,17479,16542,20972,19378,18405,16078,20974,19872,16543,18871,19937,19898,17032,18902,19902,19892,17509,18413,18422,18406,17967,20377,13655,16529,18899,17972,16541,17499,21635,21634,17487,17977,19943,19344,17016,19337,20993,20368,12576,16547,16118,6911,21585,19365,17500,18409,20991,18887
18412,20408,18906,19901,19881,17009,20974,19352,18452,19871,19877,16541,21580,19950,17023,19865,17509,18430,18880,19354,16076,17986,19898,18415,18427,20972,19892,17967,19870,21659,16572,18423,18408,23343,19377,19444,19463,20477,17048,18902,18431,18467,19884,18421,26541,19350,20982,19889,18919,16081,20393
20377,18413,19337,18405,17499,20999,20972,19344,17016,23299,20967,17972,22197,19391,20400,19872,16529,17983,22755,18422,21610,21585,21605,17021,20385,23272,12546,16076,21596,17977,17487,17991,21621,17479,21594,19898,21635,15119,18871,18400,20368,21584,20993,19853,16526,27273,12555,18886,19892,22768,13631
20972,18871,20377,19337,18405,19898,19892,19365,18886,18422,18413,21634,20400,17479,17009,19865,20974,20999,16076,18424,17991,19872,20983,16529,19354,21596,19899,20413,21635,17048,17989,23320,18430,17499,20967,18875,21610,17016,18908,21023,20372,22767,17941,19902,21594,22775,23300,18887,22795,17023,19391
20974,19898,19892,20972,19354,19953,16076,18902,18871,20368,20385,21635,19377,20377,19391,17940,18413,17032,17023,19344,20988,17967,17499,23343,19875,19932,17972,17009,17509,18405,17983,18890,21061,18422,17941,19873,21634,20984,16078,17500,22197,17021,22742,20993,19872,16542,20387,20413,21585,14672,20439
21610,18875,19333,19339,26489,21591,19865,17979,20983,28879,19850,19924,21594,25934,28083,19337,20999,18418,18424,20367,26579,28990,18422,21634,20955,28979,20377,27444,20970,23933,18889,20967,16085,27328,28864,26659,20400,17486,30798,23300,18871,17029,27443,17991,18413,21593,21605,23320,22225,27407,20359
22222,20992,19906,22755,18408,19350,22786,18430,23343,23961,21634,20982,19881,23300,20550,21616,18871,16532,19877,21065,20472,22276,27258,21743,21046,23328,22876,20373,16541,22757,18422,23326,18424,17998,23319,17494,19335,22320,19918,20428,17959,24551,19899,23329,21701,23320,21580,16076,25918,26558,19892
22223,21061,27378,22239,23359,20997,22762,16552,23845,22812,17970,22253,16076,18902,23394,24516,22842,13102,22264,18441,20974,22772,3648,17967,19377,21730,19882,21659,21759,18899,27381,27364,20972,23941,17515,16078,20385,7871,22213,18406,26614,25301,17547,6033,19381,21635,20413,19911,27286,4744,25989
23296,20972,16076,19899,23313,22756,19902,23300,19892,26558,22755,22770,28067,18886,28062,19365,22876,21635,26627,27390,23320,20523,20373,27407,26651,20550,22786,26672,20472,27343,16569,27439,18424,23286,20993,19337,19898,20983,26489,23334,20377,23299,23949,22757,18887,23951,26659,27273,19877,25990,26559
23297,22780,22757,18876,23329,20992,20971,22804,19857,20970,18869,21652,23284,21619,19351,19367,17958,19860,19342,19955,28125,27390,20989,19909,21604,20398,19350,23319,19918,26530,20479,27441,19864,25988,18870,17960,26517,28244,22246,20526,22754,23269,23884,19906,15114,23291,17961,23937,23323,18889,26539
18880,18900,20408,19898,18902,17967,18906,19871,17509,18871,16572,17009,17023,19892,18412,17986,19388,19899,18423,19352,18422,18452,20972,17041,12050,17499,18430,19364,18485,21580,17031,21727,19900,18886,19902,14164,16552,21635,24520,17990,19865,19365,19391,19374,18411,18405,19910,17972,19881,16569,16086
19870,19333,19335,19350,18430,20524,19971,21075,20373,18417,20992,16541,18875,20444,22205,19865,19937,21616,18871,19881,17486,18904,21743,21701,19906,21634,18906,19356,23343,19404,21742,20479,18919,22792,19389,18869,19374,18886,20365,21020,19877,21610,19352,21046,18422,17979,20472,19451,22222,18424,20518
19871,19352,19898,20972,17967,19892,18900,20377,19865,18422,20365,18871,20413,17509,19354,18413,18902,20974,19377,18405,16076,18886,19902,19872,21023,17499,17009,17041,17023,18423,20373,20368,19365,20984,19883,21610,19337,20439,19881,21635,23326,18424,17479,17989,18430,18890,18452,22755,17547,20403,15606
20975,18910,23338,23943,27247,19352,22250,23317,17955,20373,19877,19909,22762,18430,20982,20984,21012,20960,18410,20366,19337,20393,19350,18415,18871,18886,16527,19904,18422,18887,21659,22859,19377,21046,21626,20479,20403,20439,20413,16081,20511,19365,22767,22876,23947,20365,21634,18439,20972,22769,23867
21611,20525,27455,24038,21728,20495,21677,12086,19963,6962,10369,22309,18408,17998,3897,11179,22282,19451,23399,18956,27436,23978,19946,22250,21670,20526,22748,19937,19373,22855,20975,20518,19902,19877,20472,21745,20972,20974,19953,22240,20365,17061,20368,22320,19464,23311,20413,23323,20524,20412,19892
22761,20972,19897,19388,8735,27316,19871,19898,19365,17009,27403,25801,18899,20974,18871,15628,24466,17509,22222,23949,19872,19892,22223,16076,19354,19887,23937,19901,26527,20975,17048,23334,10770,25263,19899,25919,20494,22239,26635,19364,27445,22262,21012,22781,25974,21596,22743,20412,23962,11610,20400
22762,21645,19377,23342,16574,19919,23845,19884,20975,22223,23949,19911,26500,19873,20366,22344,20974,21626,20984,22812,27413,17577,20393,25239,23338,20494,17141,22767,18452,22855,12576,7232,17957,22742,21061,22783,18925,21635,17075,23355,22309,19381,24516,20477,19963,26487,21023,18950,21021,16569,25145
23298,22211,20372,25990,20961,26659,20376,26630,20411,19845,20983,20954,23849,19924,23300,28873,21590,21592,29954,28229,15109,18889,19334,25133,21593,27234,28130,30810,23933,27342,18872,27337,30816,18918,30969,29972,26561,19850,23321,19339,27425,19844,18861,29044,21594,23318,28904,26530,18424,26568,17943
23944,21055,27317,23271,23947,23322,27285,23338,22250,23317,23324,27452,22857,19902,27422,25865,26527,26554,23328,22189,27235,21699,20403,22191,20507,23298,28055,19941,26563,27445,22734,22862,22769,26608,21745,23949,26535,30797,26641,28105,22876,26545,23291,29045,23895,26659,31957,20975,23318,27233,22195
27377,30903,27292,28293,25759,19874,27313,26072,27311,28176,30896,29838,29905,30839,25239,26667,29858,27358,29039,27286,22750,26542,24570,27385,31819,27455,27330,28938,31902,23326,25926,23862,23359,30818,26622,30916,25949,27439,27484,28903,27557,20477,31002,28278,22776,25878,21623,26672,28202,26587,28073
27378,22223,27459,25993,18899,26614,28193,27273,19872,23938,17479,20997,26576,22267,8742,19911,33977,27313,27413,16552,28221,26582,29214,28075,28069,18441,22756,18406,23275,27381,27235,26640,20377,23276,28223,21032,7883,26622,18405,29949,27415,29020,22743,26598,19381,27418,28107,16574,15606,20972,21639
27379,29869,28918,26530,28089,27360,22208,27425,26517,25129,27332,28937,20372,26528,23291,26479,30795,21601,26554,18918,27338,31818,31828,18872,31779,27343,28999,32887,26642,25822,31825,29954,21602,25785,26499,31843,20414,26505,32972,31822,27331,30810,25838,32879,30769,20954,28112,28920,22234,28213,25753
27380,14699,31080,23932,24633,27335,18867,16079,27244,17501,28271,20433,23332,20395,14708,20958,16549,28955,21035,18895,22310,21742,25298,21115,19389,25057,19942,23979,9028,25797,27471,17533,19394,17958,21652,17960,25750,22234,21581,28109,28244,28125,22319,28084,17513,13098,30100,20398,19335,33085,19945
27381,26589,28116,26003,28210,27454,26576,28221,26615,26002,29071,28075,27459,1842,27378,26649,28069,19873,17970,28101,22812,27413,26739,24516,18890,29962,17032,26598,21052,23276,26720,28293,22239,29956,22223,12556,26614,28208,26654,26640,22842,21061,21635,25930,29046,20997,16565,21759,26687,27480,23359
27383,27343,20372,25034,28041,20376,27425,28169,22211,22234,26468,22208,23321,20414,26568,26646,26528,18861,27360,26505,27471,29900,32896,18918,20954,30810,25822,29947,29799,26561,18872,20395,26584,21601,24435,30827,9634,21581,29954,32889,27244,25739,29974,26592,26530,29028,21592,29034,19852,25144,26517
27384,26583,27420,26638,27347,27340,28987,28850,27449,28192,29887,24478,26566,21618,28121,28059,28086,31775,28881,18874,30909,28118,27411,31829,23283,20965,28874,27402,29010,25998,26439,22751,31864,17489,31874,26738,31912,29929,29051,20370,25817,17017,28137,20962,29896,28037,18865,35400,35265,28124,17488
27385,27292,26663,27439,26537,26570,25907,28176,29059,27354,27313,21021,29858,27372,25914,28073,28154,27270,28978,25934,27377,27436,25949,27328,28163,22756,28083,27359,26468,26646,27286,29003,26635,30839,25926,28170,26672,23255,22197,27387,28152,24570,27406,25973,27311,26687,27247,22767,26072,28075,22309
27387,27313,27354,20988,26587,28955,25259,23299,13078,28083,24554,27415,26577,19874,25989,17611,26016,27311,28296,26581,24570,19389,22755,25934,26627,27329,24408,27330,9993,21633,21591,26672,25759,26489,22205,25794,23272,22768,26687,25903,22750,23274,26696,21623,26579,29118,21610,26588,18867,28073,22197
22224,12586,25343,23402,13126,22198,16127,26649,29046,22739,26640,26614,27497,14205,26589,22750,17980,24443,17609,6379,23969,9356,16080,18079,27286,20959,23256,19873,27484,28088,20401,28223,26684,26696,23307,22744,19390,15104,18864,28185,28214,26042,8508,21032,18956,25839,20968,11626,20990,27557,10367
24622,21141,26734,29088,20394,20401,28100,8195,30130,9060,19418,26660,20415,28220,31022,19396,29956,23307,17500,19435,27415,19949,25096,20450,28279,18909,29964,8158,26654,35527,29995,22842,22745,29056,22775,22800,27557,19953,29962,26014,12555,29092,29043,27329,21052,28241,20990,29875,26035,17043,30885
11157,12117,13671,14184,8491,18079,16607,11661,11676,11626,9339,1098,8159,4766,19390,12544,9358,8468,3890,10007,1408,4987,6933,15636,13689,6929,9051,12553,9314,13638,1618,16080,6371,2290,10032,8504,5772,17974,6348,10430,6048,4750,3881,17108,9656,8771,4530,11148,12603,10367,13665
6627,5767,7856,6323,7228,6628,8469,7227,3387,6324,7223,6633,7858,1610,7536,5773,5765,13639,13634,9631,1220,8172,1392,10781,2950,12552,2045,1221,9320,7881,7861,8478,6343,4098,6623,8739,8168,8164,15114,10368,14666,19359,8484,9044,12569,5222,1608,9035,17623,17027,3633
17964,19888,20414,19849,16523,20395,17520,18861,13633,22234,31043,17513,17013,14662,20364,20362,21581,16066,27244,17480,11159,17955,18889,23932,32928,20954,22248,17938,26611,16549,23270,11151,21115,39851,15609,16119,26505,18436,32826,19844,12542,17484,8466,25060,17965,18865,26592,19334,26714,21592,11156
23299,22197,28083,21621,26672,23273,21605,21630,22203,20377,23274,26577,18907,23272,22755,12545,20367,25903,27439,26609,20955,26640,27328,20967,23893,11608,16526,26561,19344,25848,16525,21623,15119,21585,28176,13080,14675,28201,28879,19337,17499,28864,22770,25934,10761,25978,21591,13631,11607,28169,27443
17025,20385,18967,19344,23362,18482,14679,16092,21621,13128,21029,18055,23869,19982,12541,22268,22797,26627,11609,13093,13631,15158,13638,19875,16525,28226,17021,17032,17974,9357,19453,12055,13671,14205,18864,14727,11157,17500,25931,27428,14665,12546,6946,20368,24463,13647,31881,18458,1390,8508,8738
22225,20970,27234,23902,31955,28130,23933,28194,18889,19334,29830,20961,28212,19339,17013,17943,21590,29048,26505,31843,25837,28156,29930,31827,26530,20989,31880,31907,26630,19924,30969,18872,12542,29936,23270,18861,29076,25075,25060,28879,26592,21592,32842,30816,29954,27236,29972,28048,28937,29030,14659
